"017444";"1";"0";"1526835572";"69.18933868";"31.69351387";"Моккет";"";"";"";"station";""
"017459";"1";"0";"1028841151";"69.26795197";"31.23078728";"Титовка";"";"";"";"station";""
"017463";"1";"0";"1528822499";"69.20045471";"31.5698967";"101 км";"";"";"";"halt";""
"017478";"1";"0";"1528838047";"69.21378326";"31.38907623";"109 км";"";"";"";"halt";""
"017482";"1";"0";"961818049";"69.07833862";"32.12311172";"Нял";"";"";"";"station";""
"017904";"1";"0";"1526888125";"69.39971161";"31.10591125";"Луостари";"";"";"";"station";""
"017919";"1";"0";"1526888128";"69.383461";"30.9941864";"Семужная";"";"";"";"halt";""
"017923";"1";"0";"1509962113";"69.43286133";"31.12463951";"5 км";"";"";"";"halt";"017923"
"018023";"1";"0";"991555540";"69.5094986";"31.16303635";"Печенга";"";"";"";"station";""
"018108";"1";"0";"1358244380";"69.40739441";"30.79387093";"Заполярная";"";"";"";"station";""
"018201";"1";"0";"2847857804";"69.42014313";"30.25650215";"Никель-Мурманский";"";"";"";"station";""
"018409";"1";"0";"75362899";"68.97197723";"33.06923676";"Мурманск";"";"";"";"station";""
"018413";"1";"0";"75362041";"68.98694611";"33.06925583";"2 км";"";"";"";"halt";""
"018428";"1";"0";"1621251859";"68.9947052";"33.05777359";"3 км";"";"";"";"halt";"018428"
"018432";"1";"0";"1614148331";"67.33569336";"32.43885422";"4 км";"";"";"";"station";""
"018432";"1";"0";"75360010";"69.00376129";"33.06147385";"4 км";"";"";"";"halt";""
"018447";"1";"0";"75365894";"69.0107193";"33.08005905";"5 км";"";"";"";"halt";"018447"
"018606";"1";"0";"75364418";"69.01953125";"33.09741592";"Комсомольск-Мурманский";"";"";"";"station";""
"018818";"1";"0";"614620957";"69.04010773";"33.28680038";"Сафоново-Мурманское";"";"";"";"halt";""
"019007";"1";"0";"614604255";"69.05487061";"33.37707901";"Ваенга";"";"";"";"station";""
"020004";"1";"0";"1134557124";"60.71574402";"28.75255775";"Выборг";"";"";"";"station";""
"020019";"1";"0";"1560108253";"60.71373749";"28.77797127";"2 км";"";"";"";"halt";"020019"
"020023";"1";"0";"2014636356";"60.73241043";"28.80474472";"Таммисуо";"";"";"";"station";"020023"
"020038";"1";"0";"216445055";"60.76269531";"28.88287544";"Пальцево";"";"";"";"halt";""
"020042";"1";"0";"2522523544";"60.77019501";"28.90084267";"12 км";"";"";"";"halt";"020042"
"020057";"1";"0";"529051643";"60.77307892";"28.91503525";"13 км";"";"";"";"halt";"020057"
"020061";"1";"0";"224845097";"60.79943466";"28.95701408";"Гвардейское";"";"";"";"station";""
"020076";"1";"0";"1303202470";"60.80539703";"28.95143318";"Пионерлагерь";"";"";"";"halt";""
"020080";"1";"0";"257153772";"60.83438492";"28.95014191";"21 км";"";"";"";"halt";"020080"
"020201";"1";"0";"356057963";"60.36928177";"28.77465439";"Ермилово";"";"";"";"station";""
"020305";"1";"0";"148094220";"60.36494446";"28.63041496";"Приморск";"";"";"";"station";""
"020310";"1";"0";"997738685";"60.4198761";"28.68009377";"Бор";"";"";"";"halt";"020310"
"020310";"1";"0";"1264749334";"59.46466064";"33.81925583";"Бор";"";"";"";"station";""
"020310";"1";"0";"2438845303";"60.41984558";"28.6783638";"Бор";"";"";"";"station";""
"020409";"1";"0";"66312593";"60.45264816";"28.71518898";"Прибылово";"";"";"";"station";""
"020502";"1";"0";"65005973";"60.5284729";"28.68998528";"Советский";"";"";"";"station";""
"020517";"1";"0";"2012627811";"60.58276367";"28.71356392";"Попово";"";"";"";"station";"020517"
"020521";"1";"0";"66251583";"60.60690689";"28.74012566";"Матросово";"";"";"";"halt";""
"020536";"1";"0";"65009200";"60.65369797";"28.76637268";"Соколинское";"";"";"";"halt";""
"020606";"1";"0";"1327815844";"60.61968613";"28.56689072";"Высоцк";"";"";"";"station";""
"020610";"1";"0";"1327815845";"60.5993042";"28.61256599";"Пихтовое";"";"";"";"halt";""
"020625";"1";"0";"1327815846";"60.59176636";"28.64811897";"Щербаково";"";"";"";"halt";""
"020803";"1";"0";"389882455";"60.46751404";"29.2853241";"Кирилловское";"";"";"";"station";""
"020818";"1";"0";"26550571";"60.55157471";"29.15483093";"Лейпясуо";"";"Leipäsuo";"";"halt";""
"020907";"1";"0";"26550593";"60.59114075";"29.04441261";"Гаврилово";"";"Kämärä";"";"station";""
"020911";"1";"0";"27466905";"60.6277771";"28.956213";"Лебедевка";"";"";"";"halt";""
"020926";"1";"0";"27466908";"60.64421082";"28.91807365";"117 км";"";"";"";"halt";"020926"
"020930";"1";"0";"2011157210";"60.69051743";"28.81615639";"Лазаревка";"";"";"";"halt";"020930"
"021100";"1";"0";"600137255";"60.69100952";"29.17660904";"Вещево";"";"";"";"station";""
"021115";"1";"0";"1862930375";"60.68516541";"29.06287956";"Осиновка";"";"";"";"halt";""
"021120";"1";"0";"65011689";"60.68412399";"28.94652939";"Перово";"";"";"";"halt";""
"021134";"1";"0";"65011676";"60.68166733";"28.88238716";"Кархусуо";"";"";"";"halt";""
"021204";"1";"0";"27466910";"60.66045761";"28.88153076";"Верхнее Черкасово";"";"";"";"station";"021204"
"021312";"1";"0";"1327794942";"60.77387619";"28.57107544";"Кравцово";"";"";"";"halt";""
"021331";"1";"0";"1327565008";"60.8053627";"28.48164368";"Лужайка";"";"";"";"station";""
"021505";"1";"0";"293905407";"60.7524147";"28.64865303";"Пригородная";"";"";"";"station";""
"021609";"1";"0";"245429669";"60.85912323";"28.94732285";"Возрождение";"";"";"";"station";""
"021613";"1";"0";"245429690";"60.91867447";"28.97141838";"Ханнила";"";"Hannila";"";"station";""
"021628";"1";"0";"245429326";"60.93781662";"29.00371742";"Никифоровское";"";"Rahikkala";"";"halt";""
"021632";"1";"0";"2523342335";"60.96046066";"29.07636452";"38 км";"";"";"";"halt";""
"021702";"1";"0";"245428839";"60.96201324";"29.10778427";"Каменногорск";"";"Antrea";"";"station";""
"021721";"1";"0";"2523342336";"61.00478745";"29.39793015";"Лениярви";"59 км";"";"";"halt";"021721"
"021806";"1";"0";"280430227";"61.11769485";"28.84592247";"Светогорск";"";"Enso";"";"station";""
"021810";"1";"0";"1347843341";"61.086586";"28.90491295";"Кивиоя";"";"";"";"halt";""
"022007";"1";"0";"282252238";"61.04912567";"28.92511559";"Лесогорский";"";"";"";"station";""
"022103";"1";"0";"282252386";"61.01279068";"29.03367805";"Пруды";"";"";"";"station";""
"022122";"2";"0";"1560108556";"60.68363953";"28.89914703";"5 км";"";"";"";"halt";""
"022211";"1";"0";"2523342334";"60.98297882";"29.32106972";"Красный сокол";"";"Сысоевская";"";"station";""
"022300";"1";"0";"245427906";"61.01885223";"29.41553497";"Бородинское";"";"";"";"station";""
"022315";"1";"0";"279220639";"61.05977249";"29.4389801";"Инкиля";"";"";"";"halt";""
"022326";"1";"0";"282096382";"61.09745789";"29.50892258";"Хаколахти";"";"";"";"halt";""
"022334";"1";"0";"245427483";"61.14522552";"29.56918526";"Ояярви";"";"";"";"halt";""
"022349";"1";"0";"245427241";"61.1880455";"29.57037735";"Пукинниеми";"";"";"";"halt";""
"022353";"1";"0";"245420310";"61.44477463";"29.82490921";"199 км";"";"";"";"halt";""
"022404";"1";"0";"1327881343";"61.23546982";"29.68801308";"Хийтола";"";"";"";"station";""
"022419";"1";"0";"291558819";"61.25180435";"29.69152832";"Хауккаваара";"176 км";"";"";"halt";""
"022423";"1";"0";"886826314";"61.32157135";"29.72476387";"Алхо";"";"";"";"halt";""
"022508";"1";"0";"279636631";"60.9618187";"29.24505997";"Боровинка";"";"";"";"station";""
